add,value
湖南省常德市武陵区长庚街道西苑新村,6747.529785
湖南省常德市武陵区芷兰街道,6987.299805
湖南省常德市武陵区芷兰街道市公路局宿舍,7207.52002
湖南省怀化市辰溪县农村商业银行家属区,3474.469971
湖南省怀化市辰溪县潭湾镇柏林村,3475.060059
湖南省怀化市鹤城区广铁四公司,5486.339844
湖南省怀化市鹤城区河西汽配城,4980.740234
湖南省怀化市鹤城区河西润兰公司2号粮油市场,5120.399902
湖南省怀化市鹤城区河西天庆大厦,5192.529785
湖南省怀化市鹤城区宏丰大厦,6096.439941
湖南省怀化市鹤城区宏宇新城橡树湾,6026.779785
湖南省怀化市鹤城区环城北路碧桂园小区,5899.350098
湖南省怀化市鹤城区人民南路邮电局家属区,5214.549805
湖南省怀化市鹤城区人民南路中心市场,5314.319824
湖南省怀化市鹤城区人民南路中心市场第二通道怀仁药房楼上,5225.879883
湖南省怀化市鹤城区水木天成,5424.049805
湖南省怀化市鹤城区天凯综合大市场,5189.990234
湖南省怀化市鹤城区舞阳大道河西家电城,4848.910156
湖南省怀化市鹤城区沿河南路1号,6097.330078
湖南省怀化市鹤城区迎丰东路四中新苑,5026.479981
湖南省怀化市鹤城区迎丰路丰和园小区,5691.799805
湖南省怀化市鹤城区岳麓欧城小区,6292.120117
湖南省怀化市靖州县坳上镇九龙村11组,4437.339844
湖南省怀化市麻阳县高村镇城南加油站帝景苑小区旁,4640.350098
湖南省怀化市溆浦县均坪镇板溪村,5525.350098
湖南省怀化市溆浦县卢峰镇张家桥村1组,5415.120117
湖南省怀化市溆浦县桥江镇,3862.669922
湖南省怀化市溆浦县桥江镇文明街1组,3765.590088
湖南省怀化市溆浦县桥江镇永兴街,3862.669922
湖南省怀化市溆浦县双井镇初落村1组,4764.879883
湖南省怀化市溆浦县水东镇邱家湾村,4309.049805
湖南省怀化市芷江县东紫巷,4726.600098
湖南省益阳市安化县平口镇永兴社区,3072.659912
湖南省益阳市安化县滔溪镇滔溪社区,4153.25
湖南省益阳市安化县长塘镇洞下村,4153.25
湖南省益阳市安化县长塘镇合振村,4153.25
湖南省益阳市赫山区巴黎馨苑,4932.109863
湖南省益阳市赫山区北美阳光城,4900.350098
湖南省益阳市赫山区碧波豪苑,4543.899902
湖南省益阳市赫山区泥江口镇九皇殿村,4972.540039
湖南省益阳市赫山区泉交河镇香三社区,5453.810059
湖南省益阳市南县滨江花园,4658.470215
湖南省益阳市南县畜牧水产局家属楼,4125.290039
湖南省益阳市南县华阁镇河口养殖场,4042.179932
湖南省益阳市南县茅草街镇新尚村,4560.970215
湖南省益阳市南县茅草街镇长春村,4560.970215
湖南省益阳市南县南洲镇宝塔湖村,4297.060059
湖南省益阳市南县南洲镇大洲村,4638.25
湖南省益阳市南县南洲镇花甲社区,4095.530029
湖南省益阳市南县南洲镇小河堰社区,4037.570068
湖南省益阳市南县三仙湖镇烈士桥村,3806.060059
湖南省益阳市桃江县鸬鹚渡镇龙塘湾村,4690.660156
湖南省益阳市桃江县三堂街镇胡家坳村,4779.209961
湖南省益阳市益阳高新区五环小区,5152.799805
湖南省益阳市益阳高新区益阳碧桂园小区,6031.049805
湖南省益阳市益阳高新区银色现代城,5020.669922
湖南省益阳市沅江市草尾镇草尾社区,4448.109863
湖南省益阳市沅江市草尾镇三码头村,4411.990234
湖南省益阳市沅江市草尾镇永新村,4042.570068
湖南省益阳市沅江市黄茅洲镇志成村,2818.129883
湖南省益阳市沅江市南大膳镇南大社区,2821.5
湖南省益阳市沅江市琼湖街道金福现代小区,4759.680176
湖南省益阳市沅江市四季红镇玉鹊村,4234.879883
湖南省益阳市沅江市泗湖山镇三洲嘴村,2821.5
湖南省益阳市沅江市新湾镇桥北村,4452.720215
湖南省益阳市沅江市阳罗洲镇鹭鸶湖渔场,3650.429932
湖南省岳阳市华容县新河乡十三刀村,4340.229981
湖南省岳阳市华容县禹山镇蓼兰村,4026.600098
湖南省岳阳市华容县章华镇李家湖超市,4064.26001
湖南省岳阳市华容县章华镇书院路农家巷,5762.220215
湖南省岳阳市华容县章华镇移民小区,3820.360107
湖南省岳阳市华容县章华镇治湖村,5342.660156
湖南省岳阳市经开区八字门亮山村,6624.919922
湖南省岳阳市经开区茶场小区,6940.220215
湖南省岳阳市经开区蓝盾新天地,7727.399902
湖南省岳阳市经开区三荷乡神堂村,6130.290039
湖南省岳阳市经开区通海路管理处白石岭综合市场,7371.839844
湖南省岳阳市经开区通海路管理处亮山社区,8361.099609
湖南省岳阳市经开区星河国际,8736.80957
湖南省岳阳市君山区柳林洲街道松湖居委会,4843.330078
湖南省岳阳市君山区钱粮湖东北湖渔场,4099.319824
湖南省岳阳市君山区双元村柳林洲街道,5256.930176
湖南省岳阳市临湘市五里街道副食公司家属区,4978.799805
湖南省岳阳市临湘市五里牌街道童之梦幼儿园,4834.319824
湖南省岳阳市临湘市羊楼司镇如斯村,4673.479981
湖南省岳阳市临湘市詹桥乡水泉村,4356.979981
湖南省岳阳市汨罗市白塘镇磊石乡长山村,4863.939941
湖南省岳阳市汨罗市大荆镇金河村,5293.680176
湖南省岳阳市汨罗市神鼎山镇云山神村,5312.509766
湖南省岳阳市汨罗市桃林寺镇三彩村,5149.790039
湖南省岳阳市南湖新区湖滨街道滨湖新世界,7771.359863
湖南省岳阳市南湖新区湖滨街道滨水新境界,8869.05957
湖南省岳阳市南湖新区南湖街道办事处岳州帝苑,8574.160156
湖南省岳阳市平江县城关镇东街,4770.890137
湖南省岳阳市平江县汉昌镇金蓝湾,4770.729981
湖南省岳阳市平江县汉昌镇天岳加油站对面众通汽贸店楼上,5334.310059
湖南省岳阳市平江县汉昌镇邮电宿舍,4634.890137
湖南省岳阳市平江县南江镇崇义村,4332.419922
湖南省岳阳市屈原管理区屈原镇青山寺社区,4854.919922
湖南省岳阳市湘阴县白泥湖乡横潭村,4748.77002
湖南省岳阳市湘阴县南湖州镇毛角村,4761.450195
湖南省岳阳市湘阴县南湖洲镇谷贻村,4761.450195
湖南省岳阳市湘阴县文星镇白沙社区,4422.600098
湖南省岳阳市岳阳楼区城陵矶桂花园小区,5504.660156
湖南省岳阳市岳阳楼区城陵矶街道长江航道宿舍,5488.540039
湖南省岳阳市岳阳楼区东风广场青年路救助站,6774.240234
湖南省岳阳市岳阳楼区东茅岭街道德胜家园,6799.839844
湖南省岳阳市岳阳楼区东茅岭街道土桥155号,7768.939941
湖南省岳阳市岳阳楼区东茅岭街道原炮台山宾馆家属楼,7150.379883
湖南省岳阳市岳阳楼区东茅岭街道云梦路东井岭巷西百货公司家属房,5777.080078
湖南省岳阳市岳阳楼区洞庭办事处沿湖梦泽花城,6117.350098
湖南省岳阳市岳阳楼区洞庭北路九华山,6329.979981
湖南省岳阳市岳阳楼区洞庭街道圣大珑庭,6387.009766
湖南省岳阳市岳阳楼区枫桥湖街道琵琶王社区许家坡,7201.720215
湖南省岳阳市岳阳楼区枫桥湖街道青螺小区,7349.899902
湖南省岳阳市岳阳楼区建湘路税务新村,6613.600098
湖南省岳阳市岳阳楼区金鹗山办事处人防办,7237.399902
湖南省岳阳市岳阳楼区金鹗山办事处万家坡居委会,6435.549805
湖南省岳阳市岳阳楼区洛王街道大桥组,6282.149902
湖南省岳阳市岳阳楼区洛王街道老杨组,6194.209961
湖南省岳阳市岳阳楼区吕仙亭街道芋头田居委会,6738.700195
湖南省岳阳市岳阳楼区吕仙亭街道芋头田社区燃料公司,6738.700195
湖南省岳阳市岳阳楼区梅溪乡石家组,6110.390137
湖南省岳阳市岳阳楼区梅溪乡验收村,6136.140137
湖南省岳阳市岳阳楼区炮台山宾馆,6921.899902
湖南省岳阳市岳阳楼区炮台山家属楼,6935.930176
湖南省岳阳市岳阳楼区四化建公司宿舍西区,6340.410156
湖南省岳阳市岳阳楼区泰和酒店,7696.390137
湖南省岳阳市岳阳楼区望岳路鹰山社区,5597.919922
湖南省岳阳市岳阳楼区五里牌嘉美巷,8247.900391
湖南省岳阳市岳阳楼区五里牌街道天伦城,8712.589844
湖南省岳阳市岳阳楼区五里牌街道天伦国际,7708.839844
湖南省岳阳市岳阳楼区五里牌中建小区,7945.839844
湖南省岳阳市岳阳楼区小湖湾二村,6400.209961
湖南省岳阳市岳阳楼区鄢家冲社区居委会,6346.180176
湖南省岳阳市岳阳楼区岳阳楼街道3517家属区,6491.729981
湖南省岳阳市岳阳楼区岳阳楼区3517厂,6542
湖南省岳阳市岳阳楼区站前路街道电力大厦,7165.740234
湖南省岳阳市岳阳县筻口镇移山村莲塘片,4676.629883
湖南省岳阳市岳阳县公田镇杨F村,4566.299805
湖南省岳阳市岳阳县荣家湾镇桥东居委会,4115.830078
湖南省岳阳市岳阳县荣家湾镇三塘村,4431.240234
湖南省岳阳市云溪区松杨湖街道凌泊湖砖瓦厂,5859.120117
湖南省岳阳市云溪区岳化安居社区冬苑,3461.51001
湖南省岳阳市云溪区岳化社区安居园夏苑,3427.659912
湖南省岳阳市云溪区岳化社区哨所路,3524.850098
湖南省岳阳市云溪区云溪街道金盆社区三区,3427.659912
湖南省岳阳市云溪区云溪街道双花村邓家组,2945.659912
湖南省岳阳市云溪区云溪街道汪家岭社区,4204.839844
湖南省岳阳市云溪区云溪镇团结村,3195.590088
湖南省长沙市芙蓉区东玺门小区,8139.580078
湖南省长沙市芙蓉区恒大江湾,9507.080078
湖南省长沙市芙蓉区凯通国际,9517.669922
湖南省长沙市芙蓉区乔庄巷,13993.7998
湖南省长沙市芙蓉区省公安厅机关二院,9290.919922
湖南省长沙市芙蓉区铁银大厦,9716.669922
湖南省长沙市芙蓉区万家丽中路一段湘运新村,8600
湖南省长沙市芙蓉区万象新天小区,17592.80078
湖南省长沙市芙蓉区王府花园,19399.40039
湖南省长沙市芙蓉区西南明苑,18424
湖南省长沙市芙蓉区向韶村,13231.2002
湖南省长沙市芙蓉区杨家山市直机关宿舍,9282.919922
湖南省长沙市芙蓉区怡程酒店,8109.580078
湖南省长沙市芙蓉区中交中央公园,8915
湖南省长沙市开福区芙蓉中路一段496号如家酒店（芙蓉中路一段店）,12225.59961
湖南省长沙市开福区芙蓉中路一段559号通广宿舍,12573.5
湖南省长沙市开福区汉庭酒店(湘春路店),10617.7998
湖南省长沙市开福区洪西小区,9888.080078
湖南省长沙市开福区开福区福元西路220号英祥春天小区,11323.5
湖南省长沙市开福区留芳岭1号,15019.2002
湖南省长沙市开福区三一大道景瑞酒店,9047.580078
湖南省长沙市开福区水木轩,10402
湖南省长沙市开福区四季美景,9460
湖南省长沙市开福区万国城,11343.40039
湖南省长沙市开福区维也纳酒店(秀峰公园店),11535.90039
湖南省长沙市开福区新河街道毛家桥街195号,11078.40039
湖南省长沙市开福区秀峰街道新港路80号（长沙港码头）,9552.169922
湖南省长沙市开福区一路吉祥巷,11460.59961
湖南省长沙市开福区月湖兰庭,9613.25
湖南省长沙市开福区长沙泊富名致公寓酒店,16862.69922
湖南省长沙市开福区珠江花城,11216.40039
湖南省长沙市开福区珠江郦城,11501.5
湖南省长沙市浏阳市澄潭江镇洲田村,5642.5
湖南省长沙市浏阳市圭斋东路金都大厦,5539.669922
湖南省长沙市浏阳市文家市镇文中路,6032.080078
湖南省长沙市宁乡市白马桥街道黑金时代小区,5127.580078
湖南省长沙市宁乡市夏铎铺镇龙凤山村,7236
湖南省长沙市天心区北辰中央公园,13873.2998
湖南省长沙市天心区赤岭路公交金盆小区,10275.7998
湖南省长沙市天心区赤岭路街道兴威帕克水岸小区,8991.169922
湖南省长沙市天心区富景园,12346.5
湖南省长沙市天心区黑石铺街道一力社区披塘路 450 号,12076.7002
湖南省长沙市天心区刘家冲路126号君尚嘉筑,11452.7998
湖南省长沙市天心区南湖路永宏佳园小区,9089.25
湖南省长沙市天心区万科紫台,12775.5
湖南省长沙市天心区西湖小区,10251.59961
湖南省长沙市天心区湘江中路异国风情酒店,11338.2998
湖南省长沙市天心区新姚北路398号申奥美域公寓,9596.830078
湖南省长沙市天心区新姚南路296号润江榕园,13694.7998
湖南省长沙市天心区鑫远和城,9385.330078
湖南省长沙市天心区裕南街街道火把山社区长征花园小区,13249.7002
湖南省长沙市天心区中信凯旋城,7688.919922
湖南省长沙市望城区大泽湖街道南塘村,9108.5
湖南省长沙市望城区富基世纪公园小区,8082.669922
湖南省长沙市望城区金山桥街道米地亚家园,12852.2998
湖南省长沙市望城区普瑞大道恒大名都小区,8576.75
湖南省长沙市望城区长沙医学院教职工宿舍,9480.169922
湖南省长沙市雨花区阿弥岭社区二片,8478.669922
湖南省长沙市雨花区车站南路狮子山二片,8682.419922
湖南省长沙市雨花区城市便捷酒店（窑岭店）,9530.5
湖南省长沙市雨花区洞井街道南庭社区全季酒店,8266
湖南省长沙市雨花区都市馨园,8695.25
湖南省长沙市雨花区高铁南站亚朵酒店,8518.919922
湖南省长沙市雨花区高铁南站宜尚酒店,10473.2998
湖南省长沙市雨花区恒达时代花园,12786.2998
湖南省长沙市雨花区华银园社区,9465.080078
湖南省长沙市雨花区金汇园小区,9434.169922
湖南省长沙市雨花区锦绣世纪小区,11331.7002
湖南省长沙市雨花区井湾子街道天华村,11582.7998
湖南省长沙市雨花区黎郡新宇小区,8697.080078
湖南省长沙市雨花区黎雅苑,9633.080078
湖南省长沙市雨花区绿城桂花城,9739.169922
湖南省长沙市雨花区全季酒店,8917.669922
湖南省长沙市雨花区曙光中路名都花园小区,12995.2998
湖南省长沙市雨花区树木岭鑫秋大厦,8742
湖南省长沙市雨花区天华社区筹委会天华小区,11582.7998
湖南省长沙市雨花区湘府九号小区,10056.2998
湖南省长沙市雨花区小林子冲路红旗雅居,10793.2998
湖南省长沙市雨花区新城新世界,8482.919922
湖南省长沙市雨花区新宇太和园民宿,8908.669922
湖南省长沙市雨花区鑫天佳园,8897.75
湖南省长沙市雨花区星光公寓,9178.419922
湖南省长沙市雨花区旭辉国际,14677.2998
湖南省长沙市雨花区颐美园叠彩阁,9569.580078
湖南省长沙市雨花区雨花家园社区星雨心苑小区,11637.7998
湖南省长沙市雨花区雨花区恒大城,10314
湖南省长沙市雨花区雨花亭街道井塘村乐尚城,8474.419922
湖南省长沙市雨花区雨花亭街道香南郡社区英郡年华2期,8474.419922
湖南省长沙市岳麓区奥克斯缔壹城,9600.669922
湖南省长沙市岳麓区滨江景观道168号长沙湘江豪生酒店,12461
湖南省长沙市岳麓区丰顺路中南一号苑,11954.2998
湖南省长沙市岳麓区枫林三路惠和苑,8655.080078
湖南省长沙市岳麓区港湾酒店（长沙西站店）,9639.830078
湖南省长沙市岳麓区恒大华府,10742.2002
湖南省长沙市岳麓区佳兆业云顶梅溪湖四期,18444.30078
湖南省长沙市岳麓区金科东方大院,10243.5
湖南省长沙市岳麓区金色山庄,9407.169922
湖南省长沙市岳麓区靳江小区,11864.2998
湖南省长沙市岳麓区浪琴湾小区,15225.7998
湖南省长沙市岳麓区麓山南路822号中宇园丁新村,8078.580078
湖南省长沙市岳麓区梅溪四季,15607.2002
湖南省长沙市岳麓区米兰春天小区,9572.919922
湖南省长沙市岳麓区骑龙小区,13599.90039
湖南省长沙市岳麓区山水誉峰,11525.59961
湖南省长沙市岳麓区世贸铂翠湾二期,10145.59961
湖南省长沙市岳麓区万科金域缇香,10246.59961
湖南省长沙市岳麓区西湖街道宇洋西海广场,9160.419922
湖南省长沙市岳麓区湘江豪生酒店,12461
湖南省长沙市岳麓区湘熙水郡,12585
湖南省长沙市岳麓区新长江宾馆楼上民宿,10515.7002
湖南省长沙市岳麓区旭辉御府,11403.09961
湖南省长沙市岳麓区阳光丽城,14215.5
湖南省长沙市岳麓区宜居莱茵城,9867.5
湖南省长沙市岳麓区银盆岭新天地小区,11243.40039
湖南省长沙市岳麓区银州小区,9851.580078
湖南省长沙市岳麓区中海国际三区,9711.669922
湖南省长沙市岳麓区中央美郡小区,9537.830078
湖南省长沙市长沙县安沙镇白塔村,8888.330078
湖南省长沙市长沙县安沙镇恒广国际物流园,7901.169922
湖南省长沙市长沙县安沙镇弘广物流园,6643.669922
湖南省长沙市长沙县楚天雅郡,8467.580078
湖南省长沙市长沙县海伦春天,8094.080078
湖南省长沙市长沙县红树湾,8478.5
湖南省长沙市长沙县华天精选酒店,7722.5
湖南省长沙市长沙县黄花镇商业街30号,7985.580078
湖南省长沙市长沙县爵士湘小区,7665
湖南省长沙市长沙县康桥长郡小区,7994.75
湖南省长沙市长沙县路口镇路口社区（原锦绣村）,5967.830078
湖南省长沙市长沙县泉塘街道3614小区,7407.080078
湖南省长沙市长沙县旺德府凯悦国际城,10012.7002
湖南省长沙市长沙县星沙街道盼盼路38号,7327.169922
湖南省长沙市长沙县星沙街道四区,6823.330078
湖南省长沙市长沙县星沙街道松雅湖畔,7153.169922
湖南省长沙市长沙县早安新城,8059.419922
湖南省长沙市长沙县筑梦园小区,11180.5
湖南省株洲市茶陵县腰陂镇东山村,4679.060059
湖南省株洲市茶陵县腰潞镇横屋村,4781.589844
湖南省株洲市茶陵县腰潞镇马加村,4480.27002
湖南省株洲市荷塘区财富小区,5438.910156
湖南省株洲市荷塘区茨菇塘街道前进社区,6360.740234
湖南省株洲市荷塘区茨菇塘街道尚岳嘉苑,6863.779785
湖南省株洲市荷塘区茨菇塘街道钻石新村,5865.629883
湖南省株洲市荷塘区荷塘佳苑小区,5658.189941
湖南省株洲市荷塘区荷塘香榭,6018.529785
湖南省株洲市荷塘区佳安名苑,5137.52002
湖南省株洲市荷塘区金色荷塘,5581.370117
湖南省株洲市荷塘区金山街道保健巷,5137.870117
湖南省株洲市荷塘区亚泰时代广场,5259.939941
湖南省株洲市荷塘区印象华都,5730.680176
湖南省株洲市荷塘区月塘街道宝健巷,5137.870117
湖南省株洲市荷塘区月塘街道果木园,5445.640137
湖南省株洲市醴陵市茶山镇长沙岭村,4997.330078
湖南省株洲市醴陵市船湾镇荆村村市柳组,5520.359863
湖南省株洲市醴陵市国瓷社区花园庵诊所,4922.700195
湖南省株洲市醴陵市黄泥坳82号,5058.419922
湖南省株洲市醴陵市来龙门街道烟花市场,5291.660156
湖南省株洲市醴陵市清水江卫生院,5510.120117
湖南省株洲市醴陵市四中家属楼,4750.509766
湖南省株洲市醴陵市泗汾镇荷田村,5339.029785
湖南省株洲市醴陵市泗汾镇石虎村,5370.180176
湖南省株洲市芦淞区白关镇竹林村,5002.970215
湖南省株洲市芦淞区董公芋寓,6486.640137
湖南省株洲市芦淞区建宁新村,6030.77002
湖南省株洲市芦淞区建设街道桥头社区,6618.509766
湖南省株洲市芦淞区龙泉街道龙泉村,5424.390137
湖南省株洲市芦淞区龙泉街道杨柳村,5959.899902
湖南省株洲市芦淞区摩托车大市场,5246.149902
湖南省株洲市芦淞区青龙湾中心安置镇,5769.430176
湖南省株洲市芦淞区世代华庭,6765.709961
湖南省株洲市芦淞区四季花园小区,6962.060059
湖南省株洲市芦淞区湘江四季花园小区,6962.060059
湖南省株洲市石峰区火车站肯德基,5613.850098
湖南省株洲市石峰区龙头铺镇龙头村,6005.290039
湖南省株洲市石峰区清水塘街道清石广场家豪商居楼,4646.549805
湖南省株洲市石峰区圣华名城,5670.120117
湖南省株洲市石峰区田心街道田心东门馨柳楼,4863.379883
湖南省株洲市石峰区响石岭街道响石东路18号,5445.680176
湖南省株洲市石峰区兴城大厦,4650.680176
湖南省株洲市石峰区亿都新天地,5700.370117
湖南省株洲市石峰区昱峰花园,5573.169922
湖南省株洲市石峰区喻家坪吊车站,5657.569824
湖南省株洲市天元区430朝阳村,4923.149902
湖南省株洲市天元区春藤小镇,6911.049805
湖南省株洲市天元区江湾1号,7417.819824
湖南省株洲市天元区九八缔景城,6478.339844
湖南省株洲市天元区丽景滨江,5670.779785
湖南省株洲市天元区庐山恋小区,7516.430176
湖南省株洲市天元区泰山公馆小区,6808.279785
湖南省株洲市天元区万豪酒店,6826.129883
湖南省株洲市天元区颐景园,6554.379883
湖南省株洲市攸县侯市村联星街道背屋组,3907.679932
湖南省株洲市攸县莲塘坳镇高楼居委会,3932.419922
湖南省株洲市攸县渌田镇陂龙组,3620.75
湖南省株洲市攸县渌田镇大洲村,3626.679932
湖南省株洲市攸县网岭大瑞村,4752.52002
湖南省株洲市攸县网岭罗家坪,3901.27002
湖南省株洲市攸县网岭笙塘村,4968.160156
湖南省株洲市攸县网岭镇宝山湖村中心组,3886.98999
湖南省株洲市攸县丫江桥镇盘上村,4921.129883
湖南省株洲市云龙示范区碧桂园,6573.279785
湖南省株洲市云龙示范区荷塘株百,5664.049805
湖南省株洲市云龙示范区三冲村,6085.810059
江苏省苏州市工业园区东港二村娄葑街道,30877.5
江苏省苏州市工业园区东港新村娄葑街道二组团,31972.09961
江苏省苏州市工业园区东湖大郡2期,40844.89844
江苏省苏州市工业园区海德公园,21706.40039
江苏省苏州市工业园区海尚壹品,79818.10156
江苏省苏州市工业园区嘉瑞巷乐嘉大厦,46861.10156
江苏省苏州市工业园区莲花新村5区,44106.10156
江苏省苏州市工业园区荣域花园,47699.10156
江苏省苏州市工业园区水墨花园,40641.19922
江苏省苏州市工业园区太阳星辰花园,49993.10156
江苏省苏州市工业园区唯亭街道青剑湖花园,20110.5
江苏省苏州市工业园区唯亭街道张泾一村,41614.60156
江苏省苏州市工业园区星公元名邸,40616.69922
江苏省苏州市工业园区徐家浜北二村娄葑街道,24080.19922
江苏省苏州市工业园区雅戈尔潇邦东区,70460.39844
江西省九江市八里湖新区八里湖安置小区,7910.919922
江西省九江市八里湖新区八里湖街道,7730.169922
江西省九江市八里湖新区九龙新城,8381.330078
江西省九江市柴桑区新塘乡前进村,6540.419922
江西省九江市柴桑区涌泉乡,6145.5
江西省九江市德安县车桥镇,6569.25
江西省九江市德安县河东乡人民财产保险公司家属楼,4867.830078
江西省九江市都昌县蔡岭镇,5192.169922
江西省九江市都昌县都昌镇,7242.75
江西省九江市都昌县桥乡堰上余世府,5714.419922
江西省九江市都昌县汪墩乡杨坞村,5627.330078
江西省九江市都昌县徐埠镇,5402.25
江西省九江市都昌县阳峰乡,5353.919922
江西省九江市都昌县中馆镇,5269.919922
江西省九江市共青城市茶山街道,5036.75
江西省九江市共青城市泽泉乡长塘村,4556.580078
江西省九江市湖口县城山镇,5629.080078
江西省九江市湖口县城山镇大塘村,5629.080078
江西省九江市湖口县城山镇横山村,5812.5
江西省九江市湖口县双钟镇磨具厂宿舍,5326.580078
江西省九江市湖口县双钟镇洋港安置小区,5159
江西省九江市湖口县舜德乡,5344.5
江西省九江市湖口县舜德乡舜德村,5344.5
江西省九江市湖口县武山镇,6197.669922
江西省九江市湖口县武山镇莲凤村,5601.830078
江西省九江市湖口县武山镇长岭村,6197.669922
江西省九江市经开区向阳街道,7894.330078
江西省九江市开发区七里湖街道天翼景城小区,7688.669922
江西省九江市濂溪区姑塘镇,7197.169922
江西省九江市濂溪区莲花镇,5908.25
江西省九江市濂溪区十里街道,7324.25
江西省九江市濂溪区五里街道,6917.419922
江西省九江市濂溪区五里街道龙珠花园,7133.25
江西省九江市濂溪区五里街道美日阳光小区,6890.419922
江西省九江市濂溪区五里街道怡居苑,7082.25
江西省九江市濂溪区新港镇,4621
江西省九江市濂溪区新港镇芳兰村,5321.919922
江西省九江市庐山市温泉镇通书院村,6668.169922
江西省九江市彭泽县龙城镇,4250.080078
江西省九江市武宁县大洞乡彭坪村,5006.169922
江西省九江市武宁县鲁溪镇,6519.75
江西省九江市修水县太阳升镇农科所幸福村,6154.580078
江西省九江市修水县义宁镇,5857.919922
江西省九江市修水县义宁镇帝王国际小区,5744.419922
江西省九江市修水县义宁镇东盟佳苑小区,6322
江西省九江市浔阳区白水湖街道,7375.5
江西省九江市浔阳区白水湖街道景馨小区,11160.09961
江西省九江市浔阳区白水湖街道满庭春,7326.169922
江西省九江市浔阳区白水湖街道御江一品,7073.330078
江西省九江市浔阳区甘棠街道,9417.330078
江西省九江市浔阳区甘棠街道中辉凯旋城,9077.25
江西省九江市浔阳区金鸡坡街道,5399.830078
江西省九江市浔阳区人民路街道老马渡地质队社区,7606.669922
江西省九江市永修县九合乡新华村,6532.580078
江西省九江市永修县立新乡杨春村,5247.580078
江西省九江市永修县涂埠镇,5425.5
江西省九江市永修县涂埠镇老城林兴小区,5425.5
江西省九江市永修县永丰垦殖场,5871.5
江西省南昌国家高新产业技术开发区麻丘镇粮管所,9517.049805
江西省南昌国家高新产业技术开发区麻丘镇文教路,9581.599609
江西省南昌市安义县石鼻镇联合村,5517.549805
江西省南昌市安义县石鼻镇向坊村,8840.980469
江西省南昌市安义县长埠镇车田村,7145.120117
江西省南昌市东湖区大院街道,12961.2002
江西省南昌市东湖区董家窑街道八一大道,11522.40039
江西省南昌市东湖区董家窑街道蓝天碧水小区,11486.59961
江西省南昌市东湖区董家窑街道青山路207号,11949.7998
江西省南昌市东湖区董家窑街道永外正街,13621.59961
江西省南昌市东湖区公园街道上营坊,11624.40039
江西省南昌市东湖区豫章街道,11797.40039
江西省南昌市东湖区豫章街道爱国路92号,11846
江西省南昌市东湖区豫章街道阳明锦城,11426
江西省南昌市高新技术产业开发区艾溪湖管理处昌东大道城泰湖韵天成,14538.2002
江西省南昌市高新技术产业开发区昌东镇,13896.7998
江西省南昌市高新技术产业开发区昌东镇光明村,13804
江西省南昌市高新技术产业开发区昌东镇三联村,12322.2002
江西省南昌市高新技术产业开发区昌东镇长胜村,13045.7002
江西省南昌市高新技术产业开发区冠山管理处,11026.40039
江西省南昌市高新技术产业开发区广阳小区,12140.7998
江西省南昌市高新技术产业开发区蛟桥镇枫林东大街,9556.469727
江西省南昌市高新技术产业开发区龙江花园,12735.40039
江西省南昌市高新技术产业开发区麻丘镇宝塔村,9376.849609
江西省南昌市高新技术产业开发区麻丘镇广安村,10024.7998
江西省南昌市高新技术产业开发区麻丘镇厚溪村,9642.709961
江西省南昌市高新技术产业开发区麻丘镇刘城村,9702.69043
江西省南昌市高新技术产业开发区麻丘镇瑶湖春天,9548.259766
江西省南昌市高新技术产业开发区麻丘镇长江村,10142.7002
江西省南昌市国家高新产业技术开发区艾溪湖管理处九江花园,13462.59961
江西省南昌市国家高新产业技术开发区艾溪湖管理处南塘村,11426.59961
江西省南昌市国家高新产业技术开发区麻丘镇麻丘村,9363.419922
江西省南昌市国家高新产业技术开发区麻丘镇麻丘街瑶湖花园,9639.660156
江西省南昌市国家高新产业技术开发区麻丘镇南岗村,10698
江西省南昌市国家高新产业技术开发区麻丘镇瑶湖豪宅,9670.089844
江西省南昌市红谷滩新区凤凰洲管理处凤凰印象,18386.69922
江西省南昌市红谷滩新区凤凰洲管理处凤凰印象,18386.69922
江西省南昌市红谷滩新区沙井街道,18226.09961
江西省南昌市红谷滩新区沙井街道海域香庭,22041.80078
江西省南昌市红谷滩新区沙井街道莱蒙都会,18018.40039
江西省南昌市红谷滩新区沙井街道联泰桥郡,24171
江西省南昌市红谷滩新区沙井街道万达华府,19270.90039
江西省南昌市红谷滩新区沙井街道卫东花园,12882
