add,value
江西省南昌市进贤县罗溪镇坝塘村,6898.479981
江西省南昌市进贤县罗溪镇北叶村,6719.720215
江西省南昌市进贤县民和镇,6840.089844
江西省南昌市进贤县民和镇世纪新城,6906.279785
江西省南昌市进贤县民和镇五小旁,7157.109863
江西省南昌市进贤县民和镇云桥路,7007.390137
江西省南昌市进贤县文港镇,7425.100098
江西省南昌市进贤县文港镇农贸南路,7592.25
江西省南昌市进贤县文港镇前途村,7776.060059
江西省南昌市进贤县文港镇前途冠堡村,7771.459961
江西省南昌市进贤县文港镇清华城,7546.069824
江西省南昌市进贤县文港镇文港大道,7556.129883
江西省南昌市进贤县文港镇新坪村,8354.269531
江西省南昌市进贤县文港镇镇前路4号,6976.140137
江西省南昌市经济技术开发区白水湖管理处港口村双港东大街,8790.099609
江西省南昌市南昌县八一乡板莲村,8904.929688
江西省南昌市南昌县八一乡新坊村洲上自然村,9167.509766
江西省南昌市南昌县八一乡新坊村洲上自然村莲谢东路,9986.05957
江西省南昌市南昌县八月湖街道,11709.2998
江西省南昌市南昌县八月湖街道九里象湖城靖安里,11981.5
江西省南昌市南昌县八月湖街道象湖保集半岛,11533.40039
江西省南昌市南昌县东新乡保集半岛,11533.40039
江西省南昌市南昌县东新乡象湖绿地兰宫,11789.90039
江西省南昌市南昌县蒋巷镇高梧村,11641.40039
江西省南昌市南昌县莲塘镇,9797.429688
江西省南昌市南昌县莲塘镇澄湖左岸小区,10088.90039
江西省南昌市南昌县莲塘镇莲武路幸福庄园,9469.790039
江西省南昌市南昌县莲塘镇向阳路汇源华庭,10421.40039
江西省南昌市南昌县良种场付林村,7803.950195
江西省南昌市南昌县塘南镇渡口村,9501.610352
江西省南昌市南昌县塘南镇塘南街,12148.40039
江西省南昌市南昌县塘南镇张溪村,11275.7002
江西省南昌市南昌县武阳镇南坊村,7410.279785
江西省南昌市南昌县向塘镇沙潭村,4776.100098
江西省南昌市南昌县向塘镇水电小区,4425.120117
江西省南昌市南昌县小莲村,9298.950195
江西省南昌市南昌县幽兰镇黄坊村,12590.90039
江西省南昌市青山湖区高新南大道鑫和园小区,10367.5
江西省南昌市青山湖区湖坊镇庐山花园,11709.09961
江西省南昌市青山湖区京东镇北京东路世纪风情一期,12049.59961
江西省南昌市青山湖区京东镇京东南大道西,10665.5
江西省南昌市青山湖区京东镇顺外路万科城,10861.40039
江西省南昌市青山湖区罗家镇城南路与昌南大道交接处京川花园,10773.2002
江西省南昌市青山湖区罗家镇赵坊村,10116.2998
江西省南昌市青山湖区罗家镇赵坊秦村,9849.44043
江西省南昌市青山湖区塘山镇罗万村,10081.09961
江西省南昌市青山湖区塘山镇香溢花城,14153.5
江西省南昌市青云谱区城南教师委村三家店街道,11051.5
江西省南昌市青云谱区岱山街道城市溪地,11248.2002
江西省南昌市青云谱区岱山街道城市溪地,11248.2002
江西省南昌市青云谱区岱山街道施尧路天使水榭湾,11526.7002
江西省南昌市青云谱区京山街道施尧路水榭花都,12053.7998
江西省南昌市青云谱区青云谱镇包家花园,10558.59961
江西省南昌市青云谱区青云谱镇博学路静林府,9786.849609
江西省南昌市青云谱区青云谱镇城南家园,10523.09961
江西省南昌市青云谱区青云谱镇墅溪公寓,10567
江西省南昌市青云谱区新巷镇新巷村三家店街道,10244.40039
江西省南昌市西湖区朝农街道力高滨江,18323.69922
江西省南昌市西湖区朝阳洲街道朝阳小区,13080.40039
江西省南昌市西湖区朝阳洲街道朝阳中路怡滨花园,12943.59961
江西省南昌市西湖区朝阳洲街道皇冠国际,13519.09961
江西省南昌市西湖区朝阳洲街道桃欣嘉苑,13527.5
江西省南昌市西湖区丁公路街道二七南路,12764.40039
江西省南昌市西湖区抚生路镇金国际村朝阳洲街道,13108.7002
江西省南昌市西湖区广润门街道,13473.7002
江西省南昌市西湖区南浦街道,12799.7998
江西省南昌市西湖区南站街道,12590.2998
江西省南昌市西湖区南站街道丁公路岔道口西路江西储运公司宿舍,11848.90039
江西省南昌市西湖区绳金塔街道,11531.40039
江西省南昌市西湖区十字街街道安石路桃花住宅区,12163.5
江西省南昌市西湖区十字街街道前进路,12945.09961
江西省南昌市西湖区桃花镇抚生路888号,13139.2002
江西省南昌市西湖区桃花镇郭家庄,13554.7998
江西省南昌市西湖区桃花镇恒大华府,19935.09961
江西省南昌市西湖区桃花镇汇景国际公寓,13293.09961
江西省南昌市西湖区桃花镇三角村,19636.80078
江西省南昌市西湖区桃花镇三小村,19636.80078
江西省南昌市西湖区桃花镇玉兰路联发君领朝阳,19893.09961
江西省南昌市西湖区桃源街道,11866.2998
江西省南昌市西湖区桃源街道公安小区,11720.2998
江西省南昌市新建区黄家湖东路众森一品,11468.5
江西省南昌市新建区溪霞镇甘舍村,10182.40039
江西省南昌市新建区长僬,11466.2002
江西省南昌市新建区长僬蚶晨ㄐ≌,11871.2002
江西省上饶市德兴市花桥镇北小区,7107.290039
江西省上饶市德兴市泗洲镇立新村,7112.470215
江西省上饶市广丰区大南镇李家村,5919.569824
江西省上饶市广丰区大石街道大石头村,6891.75
江西省上饶市广丰区大石乡水角大温组,6854.549805
江西省上饶市广丰区丰溪街道巴黎庄园,6778.75
江西省上饶市广丰区丰溪街道华西大酒店前200米,6378.629883
江西省上饶市广丰区丰溪街道芦洲大道,5978.149902
江西省上饶市广丰区丰溪街道苏塘居,6413.25
江西省上饶市广丰区丰溪街道卧龙城,6059.910156
江西省上饶市广丰区水角村大石街道,6854.729981
江西省上饶市广丰区五都镇紫坞,6508.379883
江西省上饶市广丰区永丰街道南街付家弄,6708.859863
江西省上饶市广丰区永丰街道铜钹山大道,6992.759766
江西省上饶市广信区田墩镇廖家村,6045.060059
江西省上饶市广信区旭日街道翰园小区,7986.680176
江西省上饶市广信区旭日街道绿野星城,6975.359863
江西省上饶市鄱阳县昌州乡陈高村,5805.009766
江西省上饶市鄱阳县古县渡镇南滨村,5754.350098
江西省上饶市鄱阳县鄱阳镇百亩千户小区,5889.669922
江西省上饶市鄱阳县鄱阳镇道汊村,5666.040039
江西省上饶市鄱阳县鄱阳镇花果山,5742.359863
江西省上饶市鄱阳县鄱阳镇葵花岭,6126.609863
江西省上饶市鄱阳县鄱阳镇丽湖星城,5916.729981
江西省上饶市鄱阳县鄱阳镇绿野花园,5526.879883
江西省上饶市鄱阳县鄱阳镇瑞阳花园,5985.410156
江西省上饶市鄱阳县鄱阳镇瑞阳花园,5985.410156
江西省上饶市鄱阳县鄱阳镇桃花源纪,6264.339844
江西省上饶市鄱阳县鄱阳镇先锋小区,5890.009766
江西省上饶市鄱阳县鄱阳镇新民小区,6403.850098
江西省上饶市鄱阳县鄱阳镇朱家桥村,5858.419922
江西省上饶市鄱阳县饶丰镇虹东路,5706.310059
江西省上饶市鄱阳县三庙前屈家村,5706.479981
江西省上饶市鄱阳县三庙前屈家村,5706.479981
江西省上饶市鄱阳县四十里街集镇,5341.069824
江西省上饶市鄱阳县四十里街镇老屋村,5341.02002
江西省上饶市鄱阳县四十里街镇暖水村,5343.459961
江西省上饶市鄱阳县四十里街镇四甲陈村,5339.589844
江西省上饶市鄱阳县四十里街镇占家村,5341.459961
江西省上饶市鄱阳县团林乡康桥村,5349.02002
江西省上饶市鄱阳县团林乡康桥村,5349.02002
江西省上饶市鄱阳县阳镇磨刀石道汊村,5666.040039
江西省上饶市万年县齐埠乡杨家村,6016.680176
江西省上饶市婺源县蚺城街道君尚名府,7516.709961
江西省上饶市婺源县星江路,7600.689941
江西省上饶市信州区北门街道丰光苑小区,8803.219727
江西省上饶市信州区北门街道龙湖一品小区,7961.620117
江西省上饶市信州区北门街道龙湖一品小区,7961.620117
江西省上饶市信州区朝阳镇狮山村,6693.810059
江西省上饶市信州区东市街道箭道巷,6845.089844
江西省上饶市信州区东市街道中山路箭道巷,6845.089844
江西省上饶市信州区茅家岭街道翰林印象,6636.279785
江西省上饶市信州区西市街道铁路新村,8198.370117
江西省上饶市信州区中山路156号,6806.680176
江西省上饶市余干县南昌大道,5723.930176
江西省上饶市余干县玉亭镇干越社区,4780.439941
江西省上饶市余干县玉亭镇上海花园小区,4405.370117
江西省上饶市玉山县冰溪街道凤凰城,6152.689941
江西省上饶市玉山县四股桥乡车头村,6192.089844
江西省新余市保莱大厦,4765.580078
江西省新余市布上村城北街道毛家管理处,5824.25
江西省新余市城北街道宏康花苑3幢1单元,4813.5
江西省新余市城北街道宏康花苑3幢1单元,4813.5
江西省新余市城北街道暨阳翡翠城41栋1单元,6151.830078
江西省新余市城北街道诺贝尔花园7栋2单元,4636.5
江西省新余市城北街道铁路五村丽景家苑1栋1单元,5149.75
江西省新余市分宜县分宜恩达小区,6467.830078
江西省新余市分宜县分宜汉晶宫会所,5269.080078
江西省新余市分宜县广府御景北1栋2单元,5603.75
江西省新余市分宜县钤西办保健巷119号8栋2单元,5256.25
江西省新余市分宜县钤阳西路217号,5670.25
江西省新余市分宜县沁湖丽园32栋1单元,4953.330078
江西省新余市分宜县怡心花园,5481.419922
江西省新余市分宜县永康公园19栋2单元,6508.919922
江西省新余市高新区城东办白水塘村委塘南村,4211.080078
江西省新余市仰天岗办事处应星管理处应星安置小区20栋3单元,5363.419922
江西省新余市渝水区安鑫雅庭,4804.830078
江西省新余市渝水区白水塘小区,4158.669922
江西省新余市渝水区半山御,5344.25
江西省新余市渝水区宝莱大厦,4765.580078
江西省新余市渝水区城北办毛家村委布上村私宅,5152.5
江西省新余市渝水区城北街道半岛豪园,7883.080078
江西省新余市渝水区城北街道北湖中路园田居小区2栋1单元,5313.5
江西省新余市渝水区城北街道博大园中苑小区10幢2单元,4716.669922
江西省新余市渝水区城北街道电厂,5503.330078
江西省新余市渝水区城北街道电厂生活区14栋2单元,5503.330078
江西省新余市渝水区城北街道富花苑,4577.330078
江西省新余市渝水区城北街道鸿发苑,4559.5
江西省新余市渝水区城北街道暨阳世纪城27栋1单元,4900.080078
江西省新余市渝水区城北街道交通银行一大院,5221.75
江西省新余市渝水区城北街道金叶花园,4516.919922
江西省新余市渝水区城北街道名仕公馆,4784.330078
江西省新余市渝水区城北街道明珠花园,4715.830078
江西省新余市渝水区城北街道桥背管理处长埠俅逍∽,4596.25
江西省新余市渝水区城北街道青竹园,4497.25
江西省新余市渝水区城北街道盛德世纪花园,5354.830078
江西省新余市渝水区城北街道铁路后三村14栋1单元,4752.830078
江西省新余市渝水区城北街道铁路四村74栋2单元,4991.330078
江西省新余市渝水区城北街道香山听泉34栋3单元,5640.25
江西省新余市渝水区城北街道新余日报社家属楼2栋1单元,5376.330078
江西省新余市渝水区城东办绿江南小区2栋1单元,5819.75
江西省新余市渝水区城南街道茶山口社区玉紫北路党校小区,5249.669922
江西省新余市渝水区城南街道公园1号6栋,4817.669922
江西省新余市渝水区城南街道三叠园听雨楼1幢3单元,4597.330078
江西省新余市渝水区城南街道沙土地税局站北路私宅,4775.330078
江西省新余市渝水区城南街道水木清华,4553.669922
江西省新余市渝水区城南街道水务尚都2栋1单元,4597.25
江西省新余市渝水区城南街道五交化公司宿舍,4845.25
江西省新余市渝水区城南街道钻石花苑,4620.169922
江西省新余市渝水区翠湖天地,4663.419922
江西省新余市渝水区帝海观澜,5989.25
江西省新余市渝水区东山雅驻2期,4912.169922
江西省新余市渝水区佛朗明戈,7049.5
江西省新余市渝水区公园华府,7164.5
江西省新余市渝水区江山御景,6700.5
江西省新余市渝水区景江花园,6241.5
江西省新余市渝水区居尚酒店,5208.75
江西省新余市渝水区聚福花园,4560.080078
江西省新余市渝水区康盛世纪花园,4772.580078
江西省新余市渝水区康盛世纪花园59栋1单元,4889.669922
江西省新余市渝水区孔目江1号,5659.580078
江西省新余市渝水区丽景新村,4794.919922
江西省新余市渝水区绿景水岸,6518.330078
江西省新余市渝水区青泉花园,4626.919922
江西省新余市渝水区沙土乡贯早村,4802.169922
江西省新余市渝水区时代华城,4241.5
江西省新余市渝水区水澜山,7548.75
江西省新余市渝水区温馨家园,4771.919922
江西省新余市渝水区喜盛威尼斯,4702
江西省新余市渝水区仙来办事处喜盛威尼斯23栋1单元,4702
江西省新余市渝水区新钢公园北村,4686.919922
江西省新余市渝水区新钢公园南村,4469.080078
江西省新余市渝水区新钢街道苗圃星城12栋2单元,4458.830078
江西省新余市渝水区新钢街道望城小区4栋4单元,4370.669922
江西省新余市渝水区新钢苗圃新城,4500.5
江西省新余市渝水区阳光华庭,4960.580078
江西省新余市渝水区仰天岗办事处同创中央公园7栋,6129.580078
江西省新余市渝水区怡馨苑,4562.419922
江西省新余市渝水区玉紫花园,4973.330078
江西省新余市渝水区园田居,5313.5
江西省新余市渝水区园中苑4区,4716.669922
江西省新余市渝水区袁河办事处钢都现代城8栋2单元,4370.669922
江西省新余市渝水区战前西路延伸段熊家北村,4772.580078
江西省新余市渝水区珠珊村委仙来办事处珠珊村小组,4702
江西省新余市珠珊村仙来办事处珠珊管理处,4702
四川省成都市高新区成达佳园,21232.80078
四川省成都市高新区蒂梵尼,16134.7002
四川省成都市高新区嘉好弗斯达酒店,13522.90039
四川省成都市高新区景熙酒店,24734.80078
四川省成都市高新区乐颂居,22489.90039
四川省成都市高新区神仙树大院4期,16237.2998
四川省成都市高新区时代锦城酒店,19446.40039
四川省成都市高新区天府长城柏南郡,21187.80078
四川省成都市高新区维也纳国际酒店,18100.59961
四川省成都市高新区招商玺悦,23450.69922
四川省成都市高新区中德英伦联邦,17044.80078
四川省成都市高新区中海城南1号,36997.60156
四川省成都市高新区中海九号公馆,33572.5
四川省内江市东兴区北环路兰亭茶室,6791.959961
四川省内江市东兴区高梁镇君悦酒楼,6256.75
四川省内江市东兴区高梁镇鸳鸯村7组,6256.169922
四川省内江市东兴区龙湾半岛宣和茶楼,6191.160156
四川省内江市东兴区绿岛银座5栋,7032.919922
四川省内江市东兴区太白路天萱茶楼,6175.259766
四川省内江市东兴区新江街道高寺小区11栋,6030.439941
四川省内江市东兴区兴盛路阳意宾馆,5533.339844
四川省内江市东兴区永福镇夏家沟村6组,6258.379883
四川省内江市市中区白马镇石龙村,4880.180176
四川省内江市市中区白马镇石庙村,5070.029785
四川省内江市市中区白马镇司马桥社区,4625.830078
四川省内江市市中区白马镇政府,4714.330078
四川省内江市市中区城东街道智慧村,5625.100098
四川省内江市市中区工商街110号,4714.089844
四川省内江市市中区民族路198号,4926.189941
四川省内江市市中区民族路民族路198号,4926.189941
四川省内江市市中区世纪滨江17栋,5013.640137
四川省内江市市中区文英街劳动巷59号,5262.890137
四川省内江市威远县威远碧水龙湾,5197.669922
四川省内江市威远县新店镇七星园2栋,4101.060059
四川省内江市威远县新店镇骑龙1组,4309.5
四川省内江市威远县新店镇长塘村12组,4101.569824
四川省内江市威远县新店中心卫生院,3978.560059
四川省内江市资中县归德镇德胜老街84号,5495.819824
四川省内江市资中县球溪镇顺河场黑沟村6组,5518.089844
四川省内江市资中县球溪镇顺河卫生院,6946.939941
四川省内江市资中县顺河菜市场,6948.459961
四川省内江市资中县顺河杨宗良诊所,6017.970215
四川省内江市资中县银山镇老下街民主社区,4952.479981
浙江省宁波市北仑区白峰街道峰城社区,8274.69043
浙江省宁波市北仑区大\街道光明领尚小区,15415.09961
浙江省宁波市北仑区戚家山街道直街,14205.09961
浙江省宁波市北仑区新\街道花样年花郡小区,22144.19922
浙江省宁波市慈溪市古塘街道界牌社区,11413.2998
浙江省宁波市慈溪市横河镇相士地村,11117.2998
浙江省宁波市慈溪市浒山街道水南社区,10718.90039
浙江省宁波市慈溪市浒山街道阳明社区,9973.150391
浙江省宁波市慈溪市龙山镇淞浦村,10564
浙江省宁波市慈溪市龙山镇太平闸村,11124.40039
浙江省宁波市慈溪市太平闸村彭桥村,11124.40039
浙江省宁波市慈溪市长河镇沧田村,8092.459961
浙江省宁波市慈溪市掌起镇周家段村,10518.2998
浙江省宁波市慈溪市周巷镇建五村,7769.609863
浙江省宁波市慈溪市周巷镇平王社区,7114.660156
浙江省宁波市慈溪市周巷镇天元元甲村,8059.379883
浙江省宁波市慈溪市周巷镇万安庄村,7947.700195
浙江省宁波市东钱湖旅游度假区东钱湖镇钱湖人家社区,23023.90039
浙江省宁波市奉化区南浦村,14269.7998
浙江省宁波市奉化区裘村镇黄贤村,9879.669922
浙江省宁波市奉化区尚田街道上海工业城,8425.139648
浙江省宁波市海曙区白云街道白云街,22861.90039
浙江省宁波市海曙区白云街道宝善路,22530.5
浙江省宁波市海曙区白云街道丽雅苑,25850.5
浙江省宁波市海曙区白云街道丽园北路,21824.69922
浙江省宁波市海曙区白云街道联北社区丽园馨都,24645.09961
浙江省宁波市海曙区段塘街道华兴社区,19090.5
浙江省宁波市海曙区段塘街道丽景社区,24366.5
浙江省宁波市海曙区高桥镇高桥社区,19051.59961
浙江省宁波市海曙区高桥镇高桥中路,17477.19922
浙江省宁波市海曙区高桥镇联升佳苑,16951.40039
浙江省宁波市海曙区高桥镇蒲家兰庭,17055.5
浙江省宁波市海曙区高桥镇盛世郦都,18660.19922
浙江省宁波市海曙区古林镇庙后160号,17484.40039
浙江省宁波市海曙区古林镇藕池村绿荷苑,19814.19922
浙江省宁波市海曙区古林镇薛家村,21982.59961
浙江省宁波市海曙区横街镇万华村,11449.90039
浙江省宁波市海曙区集士港镇丰集苑,20440.09961
浙江省宁波市海曙区集士港镇格兰春晨,20331
浙江省宁波市海曙区集士港镇横港村横港新家园,18259.80078
浙江省宁波市海曙区集士港镇井亭社区井亭家园,20030.40039
浙江省宁波市海曙区集士港镇卖面桥村,18369.09961
浙江省宁波市海曙区集士港镇卖面桥小区,18353.80078
浙江省宁波市海曙区集士港镇杨家馨苑,20997.69922
浙江省宁波市海曙区江厦街道小梁街,30091.30078
浙江省宁波市海曙区南门街道苗圃路,23754.40039
浙江省宁波市海曙区南门街道尹江岸二村,22943.69922
浙江省宁波市海曙区石\街道石\村,21888
浙江省宁波市海曙区石\街道雅渡村,20517.19922
浙江省宁波市海曙区石\街道雅渡新村,20421.19922
浙江省宁波市海曙区望春街道关爱小区,21724
浙江省宁波市海曙区望春街道广安社区,21471.5
浙江省宁波市海曙区望春街道青林湾,24595.09961
浙江省宁波市海曙区望春街道青林湾西区,23045
浙江省宁波市海曙区望春街道泰安社区广里安小区,24211.09961
浙江省宁波市海曙区望春街道五江湾小区,21491.90039
浙江省宁波市海曙区望春街道西成村,25843.40039
浙江省宁波市海曙区望春街道西成社区舒沁苑小区,24501.69922
浙江省宁波市海曙区望春街道信谊新村,17651.30078
浙江省宁波市海曙区西门街道丰柏街,22878.59961
浙江省宁波市海曙区西门街道胜丰小区,22345.59961
浙江省宁波市海曙区西门街道汪弄社区,24555.90039
浙江省宁波市海曙区西门街道筱墙巷,23636.80078
浙江省宁波市江北区慈城镇慈湖人家小区,18836.19922
浙江省宁波市江北区文教街道翠柏西巷,22233
浙江省宁波市江北区文教街道双东路小区,22139
浙江省宁波市江北区甬江街道富力院士廷小区,25570.5
浙江省宁波市宁波国家高新区聚贤街道皇冠花园一期,21035.19922
浙江省宁波市宁波国家高新区新明街道和美城,30531.40039
浙江省宁波市宁波杭州湾新区庵东镇桥南村,8503.900391
浙江省宁波市宁海县一市镇武岙村,12738.59961
浙江省宁波市宁海县跃龙街道郁金花园,13451.2998
浙江省宁波市象山县大徐村,12397.2998
浙江省宁波市鄞州区白鹤街道演武小区,29360.5
浙江省宁波市鄞州区东柳街道幸福苑,23892.59961
浙江省宁波市鄞州区东胜街道曙光大地,28216.5
浙江省宁波市鄞州区横溪镇河头佳苑,15924
浙江省宁波市鄞州区潘火街道金桥水岸花园,25916.59961
浙江省宁波市鄞州区首南街道风格南岸,24264.5
浙江省宁波市鄞州区下应街道中海国际四期,26977.5
浙江省宁波市鄞州区瞻岐镇张东周村,9074.379883
浙江省宁波市鄞州区中河街道盛世天城,24650.59961
浙江省宁波市鄞州区钟公庙街道都市森林二期,25460.90039
浙江省宁波市余姚市低塘街道舜韵华庭,7348.089844
浙江省宁波市余姚市兰江街道伊顿国际小区,14619.5
浙江省宁波市余姚市临山镇南岭新村,9130.849609
浙江省宁波市余姚市陆埠镇干溪新村,7520.790039
浙江省宁波市余姚市阳明街道锦绣家园,13129.09961
浙江省宁波市镇海区庄市街道宁大花园,25334.19922
浙江省宁波市镇海区庄市街道万科城,22419.69922
重庆省重庆市江北区北城3路融景城丽苑小区,13634.40039
重庆省重庆市江北区大石坝街道下石门253号,13040.2998
重庆省重庆市江北区海尔路鲁能星城小区八街区,13895.40039
重庆省重庆市江北区红土地100号,12194.59961
重庆省重庆市江北区建新东路银泰新苑小区,13105.7002
重庆省重庆市江北区健安路南桥寺聚慧雅苑小区,12165.59961
重庆省重庆市江北区盘溪路南桥寺维丰南桥小区,12012.7002
重庆省重庆市江北区五江路光华龙都小区,16865.59961
重庆省重庆市江北区渝北三村龙湖枫香庭小区,13140.09961
重庆省重庆市两江新区大竹林街道万科缇香郡,13005.7998
重庆省重庆市两江新区金山街道奥林匹克花园7期,11859.09961
重庆省重庆市两江新区人和街道爱琴庄园,11883.2998
重庆省重庆市两江新区人和街道华夏城,12149.7002
重庆省重庆市两江新区人和街道龙寿路1028号,12144
重庆省重庆市两江新区人和街道万科悦峰三期,11011.59961
重庆省重庆市两江新区天宫殿街道动力国际B座,13679.7998
重庆省重庆市两江新区天宫殿街道力帆枫樾,12424.5
重庆省重庆市两江新区天宫殿街道荣鼎国际,13220.09961
重庆省重庆市两江新区天宫殿街道亚热带雅苑,11720.09961
重庆省重庆市万州区白羊镇春华路,5442.859863
重庆省重庆市万州区白羊镇三湾东路,5514.910156
重庆省重庆市万州区白羊镇三湾路,5514.910156
重庆省重庆市万州区白羊镇源河路,5227.459961
重庆省重庆市万州区百安坝街道,5256.189941
重庆省重庆市万州区百安坝街道安庆路,5338.419922
重庆省重庆市万州区百安坝街道百安大道,5358.52002
重庆省重庆市万州区百安坝街道上海大道,5230.799805
重庆省重庆市万州区百安坝街道万川大道,5566.479981
重庆省重庆市万州区北滨大道二段天仙湖棕榈长滩,5383.299805
重庆省重庆市万州区陈家坝街道,8547.490234
重庆省重庆市万州区陈家坝街道江南大道,9733.05957
重庆省重庆市万州区陈家坝街道南山绿庭26栋,9402.820313
重庆省重庆市万州区陈家坝街道中恒江南第一城,9036.290039
重庆省重庆市万州区分水镇,4082.729981
重庆省重庆市万州区分水镇大兴村,4057.560059
重庆省重庆市万州区分水镇红豆村3组,4046.679932
重庆省重庆市万州区复兴路,6291.729981
重庆省重庆市万州区甘宁镇围灯村,4386.109863
重庆省重庆市万州区高笋街道青羊宫,4562.540039
重庆省重庆市万州区高笋塘果园路西山公寓,5187.040039
重庆省重庆市万州区高笋塘街道,4813.27002
重庆省重庆市万州区高笋塘街道白岩书院,4659.580078
重庆省重庆市万州区高笋塘街道财贸广场,5461.870117
重庆省重庆市万州区高笋塘街道春天花园,4781.439941
重庆省重庆市万州区高笋塘街道太白路,4719.950195
重庆省重庆市万州区李河镇油房坝社区,4355.790039
重庆省重庆市万州区龙都街道汇景苑小区,4978.879883
重庆省重庆市万州区棉花地外贸车队2栋,6263.799805
重庆省重庆市万州区牌楼街道,6244.540039
重庆省重庆市万州区牌楼街道江山龙苑,6724.160156
重庆省重庆市万州区牌楼街道金泉阳光花园,5063.609863
重庆省重庆市万州区牌楼街道金泉阳光花园小区,5063.609863
重庆省重庆市万州区牌楼街道清明路,4728.120117
重庆省重庆市万州区牌楼街道御景江城12号楼,6737.669922
重庆省重庆市万州区沙河街道青年路,5178.77002
重庆省重庆市万州区双河口街道,3888.879883
重庆省重庆市万州区双河口街道富康花园,3889.729981
重庆省重庆市万州区太白街道发顺金都,7029.180176
重庆省重庆市万州区太白街道桂花路,6728.790039
重庆省重庆市万州区太白街道后街金座小区,7285.850098
重庆省重庆市万州区太白街道水晶郦城小区,5913.419922
重庆省重庆市万州区太白街道太白村,5218.339844
重庆省重庆市万州区天城镇,6262.109863
重庆省重庆市万州区天城镇万河村1组,5756.75
重庆省重庆市万州区铁峰乡,6019.470215
重庆省重庆市万州区铁峰乡箭楼村,5888.189941
重庆省重庆市万州区武陵镇,4524.540039
重庆省重庆市万州区武陵镇下中村,4515.810059
重庆省重庆市万州区响水镇,4151.75
重庆省重庆市万州区响水镇总角村,4127.27002
重庆省重庆市万州区熊家镇,6228.910156
重庆省重庆市万州区熊家镇白水村,6109.919922
重庆省重庆市万州区熊家镇古城大道,5972.479981
重庆省重庆市万州区长坪乡,4536.680176
重庆省重庆市万州区长坪乡大树村,4537.060059
重庆省重庆市万州区长坪乡弹子村,4544.129883
重庆省重庆市万州区长坪乡长坪社区,4536.259766
重庆省重庆市万州区长滩镇,5346.200195
重庆省重庆市万州区长滩镇白岩村,5356.979981
重庆省重庆市万州区钟鼓楼街道北滨三段北滨华府,6906.569824
重庆省重庆市万州区钟鼓楼街道海洋馆,6441.180176
重庆省重庆市万州区钟鼓楼街道枇杷坪金顺景苑,5757.209961
重庆省重庆市万州区钟鼓楼街道清江上城,6013.959961
重庆省重庆市万州区钟鼓楼街道山水国际小区1号楼,6392.740234
重庆省重庆市万州区周家坝街道,4947.259766
重庆省重庆市万州区周家坝街道滨湖花园小区,6244.100098
重庆省重庆市万州区周家坝街道申明大道,4770.75
重庆省重庆市云阳区高阳镇桂林村,6055.279785
重庆省重庆市云阳区高阳镇荣华社区青乐路,6161.149902
重庆省重庆市云阳区黄石镇兴旺路,6397.560059
重庆省重庆市云阳区盘龙街道,6253.180176
重庆省重庆市云阳区盘龙街道永兴路,6272.319824
重庆省重庆市云阳区青龙街道,6258.040039
重庆省重庆市云阳区青龙街道白鹤社区五同路,6304.390137
重庆省重庆市云阳区双江街道,6223.040039
重庆省重庆市云阳区双江街道北部新区桂湾路,6237.899902
重庆省重庆市云阳区双江街道云江大道梨园社区,6211.399902
重庆省重庆市云阳区水口镇,6472.029785
重庆省重庆市云阳区水口镇宫观路,6470.629883
